"0.5"	"1"	"1.5"	"2"	"2.5"	"3"	"3.5"	"4"	"4.5"	"5"	"5.5"	"6"	"6.5"	"7"	"7.5"	"8"	"8.5"	"9"	"9.5"	"10"	"10.5"	"11"	"11.5"	"12"
"9118"	"12"	"14"	"16"	"51"	"52"	"18"	"53"	"143"	"105"	"25"	"195"	"193"	"118"	"134"	"305"	"162"	"177"	"378"	"456"	"205"	"387"	"197"	"212"	"237"
"7190"	"12"	"26"	"25"	"49"	"12"	"9"	"89"	"13"	"30"	"47"	"142"	"153"	"84"	"14"	"180"	"250"	"259"	"274"	"291"	"97"	"173"	"347"	"383"	"220"
"3182"	"12"	"24"	"7"	"56"	"39"	"18"	"80"	"67"	"85"	"114"	"213"	"41"	"52"	"39"	"193"	"184"	"296"	"272"	"341"	"351"	"386"	"256"	"447"	"462"
"2764"	"12"	"15"	"51"	"33"	"44"	"53"	"40"	"59"	"49"	"69"	"10"	"41"	"181"	"164"	"239"	"135"	"306"	"290"	"163"	"270"	"380"	"151"	"102"	"179"
"1653"	"12"	"24"	"7"	"56"	"27"	"30"	"44"	"53"	"2"	"4"	"4"	"4"	"80"	"89"	"5"	"14"	"13"	"13"	"12"	"12"	"12"	"18"	"13"	"20"
"613"	"12"	"15"	"10"	"5"	"17"	"14"	"23"	"21"	"13"	"15"	"13"	"21"	"16"	"150"	"169"	"186"	"33"	"34"	"33"	"236"	"160"	"266"	"292"	"313"
"8289"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"61"	"24"	"70"	"187"	"92"	"136"	"108"	"175"	"141"	"147"	"150"	"153"	"164"	"174"	"185"	"200"	"222"
"6598"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"23"	"24"	"70"	"187"	"92"	"136"	"108"	"175"	"141"	"147"	"150"	"153"	"164"	"174"	"185"	"200"	"320"
"8815"	"12"	"15"	"7"	"56"	"41"	"46"	"61"	"56"	"54"	"196"	"67"	"79"	"85"	"92"	"105"	"119"	"128"	"69"	"387"	"61"	"74"	"86"	"302"	"144"
"843"	"12"	"28"	"51"	"7"	"7"	"118"	"145"	"96"	"8"	"170"	"15"	"147"	"167"	"186"	"216"	"235"	"251"	"260"	"85"	"290"	"321"	"334"	"373"	"209"
"841"	"12"	"28"	"51"	"7"	"7"	"118"	"145"	"96"	"8"	"170"	"15"	"147"	"167"	"223"	"258"	"38"	"12"	"10"	"145"	"3"	"341"	"415"	"390"	"478"
"834"	"12"	"28"	"31"	"7"	"5"	"23"	"37"	"86"	"27"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"3"	"376"	"388"	"56"	"209"
"5531"	"12"	"15"	"10"	"5"	"50"	"42"	"21"	"51"	"11"	"53"	"12"	"74"	"13"	"87"	"96"	"97"	"28"	"14"	"28"	"122"	"117"	"153"	"39"	"182"
"253260"	"12"	"28"	"39"	"7"	"77"	"92"	"26"	"23"	"17"	"15"	"16"	"21"	"16"	"16"	"23"	"28"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"4282"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"9"	"33"	"95"	"50"	"49"	"53"	"55"	"69"	"73"	"191"	"123"	"111"	"140"	"141"	"257"	"275"
"1981"	"12"	"26"	"34"	"57"	"100"	"114"	"139"	"150"	"68"	"188"	"212"	"228"	"260"	"291"	"333"	"357"	"371"	"401"	"434"	"453"	"485"	"523"	"560"	"590"
"6647"	"12"	"30"	"28"	"29"	"39"	"43"	"57"	"52"	"50"	"54"	"63"	"75"	"78"	"88"	"97"	"110"	"118"	"123"	"122"	"124"	"138"	"155"	"162"	"351"
"5970"	"12"	"15"	"10"	"5"	"23"	"80"	"94"	"97"	"28"	"27"	"213"	"63"	"66"	"207"	"242"	"266"	"184"	"195"	"199"	"215"	"228"	"267"	"293"	"334"
"3106"	"12"	"26"	"15"	"17"	"81"	"95"	"117"	"85"	"136"	"154"	"180"	"192"	"223"	"251"	"290"	"313"	"327"	"345"	"375"	"389"	"422"	"443"	"488"	"506"
"3107"	"12"	"28"	"42"	"59"	"103"	"116"	"142"	"152"	"166"	"190"	"213"	"230"	"263"	"292"	"343"	"262"	"273"	"291"	"225"	"242"	"258"	"278"	"304"	"326"
"112399"	"12"	"13"	"31"	"12"	"47"	"51"	"72"	"131"	"75"	"71"	"78"	"93"	"98"	"110"	"219"	"19"	"332"	"324"	"414"	"197"	"314"	"224"	"220"	"260"
"966"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"9"	"152"	"177"	"189"	"220"	"248"	"285"	"310"	"321"	"340"	"371"	"385"	"417"	"436"	"480"	"498"
"4615"	"12"	"24"	"31"	"7"	"77"	"92"	"37"	"86"	"17"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"170"	"177"	"192"	"56"	"209"
"5879"	"12"	"26"	"51"	"9"	"6"	"15"	"124"	"29"	"26"	"26"	"32"	"52"	"39"	"51"	"64"	"82"	"71"	"73"	"273"	"357"	"392"	"422"	"273"	"470"
"408"	"12"	"21"	"39"	"40"	"20"	"73"	"87"	"91"	"93"	"102"	"119"	"73"	"9"	"9"	"41"	"50"	"31"	"33"	"30"	"317"	"35"	"46"	"41"	"417"
"4134"	"12"	"24"	"27"	"40"	"106"	"120"	"122"	"134"	"145"	"92"	"167"	"182"	"113"	"34"	"269"	"206"	"189"	"387"	"352"	"148"	"239"	"143"	"520"	"94"
"4043"	"12"	"21"	"27"	"7"	"23"	"73"	"87"	"91"	"93"	"102"	"119"	"97"	"53"	"168"	"153"	"136"	"154"	"145"	"398"	"157"	"17"	"209"	"223"	"242"
"5689"	"12"	"24"	"31"	"32"	"42"	"94"	"115"	"122"	"106"	"115"	"131"	"166"	"180"	"102"	"148"	"134"	"205"	"11"	"369"	"85"	"397"	"412"	"457"	"474"
"2353"	"12"	"15"	"10"	"5"	"31"	"66"	"94"	"97"	"35"	"123"	"146"	"37"	"34"	"282"	"117"	"53"	"396"	"238"	"1"	"209"	"335"	"272"	"297"	"277"
"3725"	"12"	"15"	"10"	"5"	"31"	"66"	"94"	"97"	"35"	"123"	"146"	"37"	"34"	"282"	"117"	"53"	"396"	"238"	"1"	"209"	"335"	"272"	"297"	"277"
"4790"	"12"	"26"	"15"	"17"	"14"	"56"	"94"	"97"	"28"	"70"	"79"	"63"	"66"	"207"	"242"	"266"	"184"	"195"	"199"	"215"	"228"	"267"	"293"	"334"
"57534"	"12"	"13"	"13"	"4"	"11"	"59"	"9"	"44"	"39"	"39"	"50"	"228"	"101"	"113"	"127"	"83"	"87"	"157"	"88"	"86"	"98"	"105"	"129"	"526"
"7272"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"2"	"2"	"3"	"15"	"2"	"1"	"8"	"242"	"251"	"269"	"281"	"310"	"321"	"458"	"15"
"29110"	"12"	"13"	"31"	"32"	"42"	"23"	"37"	"86"	"27"	"72"	"79"	"94"	"99"	"111"	"124"	"143"	"151"	"57"	"56"	"170"	"177"	"77"	"56"	"209"
"23336"	"12"	"13"	"27"	"40"	"6"	"73"	"87"	"91"	"93"	"102"	"119"	"73"	"137"	"168"	"301"	"212"	"223"	"362"	"392"	"410"	"442"	"40"	"36"	"190"
"5347"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"22"	"71"	"82"	"89"	"33"	"112"	"52"	"55"	"119"	"51"	"46"	"123"	"341"	"250"	"267"
"5048"	"12"	"13"	"13"	"4"	"11"	"4"	"143"	"5"	"29"	"110"	"34"	"236"	"163"	"160"	"211"	"231"	"174"	"54"	"53"	"200"	"212"	"550"	"308"	"265"
"9928"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"2"	"2"	"3"	"15"	"2"	"1"	"8"	"242"	"251"	"269"	"281"	"310"	"321"	"458"	"15"
"79441"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"2"	"2"	"3"	"15"	"2"	"1"	"8"	"242"	"251"	"269"	"281"	"310"	"321"	"458"	"15"
"1856"	"12"	"21"	"27"	"40"	"11"	"73"	"87"	"91"	"93"	"102"	"119"	"73"	"87"	"95"	"301"	"212"	"223"	"362"	"228"	"245"	"262"	"406"	"307"	"329"
"1452"	"12"	"13"	"31"	"9"	"22"	"24"	"6"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"279"	"228"	"245"	"429"	"406"	"501"	"520"
"1019"	"12"	"15"	"10"	"5"	"18"	"16"	"38"	"6"	"38"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"54"	"412"	"445"	"465"	"102"	"108"	"209"	"129"
"22919"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"2"	"2"	"3"	"15"	"2"	"1"	"8"	"242"	"251"	"269"	"281"	"310"	"321"	"458"	"15"
"8428"	"12"	"28"	"20"	"3"	"50"	"42"	"21"	"51"	"11"	"53"	"12"	"74"	"13"	"87"	"96"	"97"	"28"	"14"	"28"	"122"	"117"	"153"	"39"	"182"
"4193"	"12"	"15"	"10"	"5"	"5"	"94"	"42"	"34"	"112"	"128"	"116"	"65"	"110"	"163"	"62"	"263"	"219"	"199"	"237"	"322"	"135"	"246"	"395"	"421"
"7976"	"12"	"28"	"27"	"40"	"57"	"34"	"83"	"42"	"89"	"97"	"68"	"125"	"87"	"95"	"107"	"196"	"211"	"222"	"228"	"245"	"262"	"406"	"307"	"329"
"7157"	"12"	"15"	"10"	"5"	"5"	"3"	"39"	"33"	"29"	"28"	"34"	"43"	"41"	"46"	"48"	"60"	"62"	"62"	"63"	"336"	"67"	"379"	"429"	"443"
"7153"	"12"	"15"	"10"	"6"	"41"	"46"	"61"	"56"	"54"	"42"	"27"	"25"	"60"	"142"	"218"	"314"	"221"	"272"	"308"	"189"	"200"	"247"	"233"	"341"
"3832"	"12"	"13"	"13"	"4"	"11"	"4"	"143"	"112"	"167"	"41"	"215"	"232"	"129"	"147"	"345"	"192"	"10"	"323"	"209"	"231"	"166"	"260"	"66"	"71"
"25824"	"12"	"26"	"34"	"36"	"48"	"55"	"75"	"73"	"77"	"12"	"92"	"19"	"78"	"88"	"149"	"161"	"176"	"123"	"188"	"202"	"215"	"229"	"253"	"268"
"22994"	"12"	"13"	"13"	"4"	"11"	"4"	"9"	"5"	"1"	"2"	"2"	"3"	"15"	"2"	"1"	"8"	"242"	"251"	"269"	"281"	"310"	"321"	"458"	"15"
"10513"	"12"	"34"	"47"	"21"	"28"	"13"	"111"	"120"	"130"	"195"	"120"	"238"	"213"	"254"	"292"	"317"	"329"	"335"	"348"	"311"	"221"	"235"	"382"	"562"
"10460"	"12"	"13"	"31"	"32"	"71"	"94"	"115"	"122"	"133"	"115"	"61"	"228"	"74"	"181"	"90"	"303"	"313"	"336"	"358"	"377"	"413"	"19"	"473"	"490"
"3720"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"23"	"187"	"157"	"176"	"196"	"229"	"249"	"141"	"99"	"98"	"297"	"154"	"343"	"379"	"392"
"23158"	"12"	"28"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"31"	"40"	"48"	"46"	"82"	"207"	"227"	"244"	"253"	"271"	"283"	"312"	"323"	"150"	"167"
"5928"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"23"	"187"	"55"	"58"	"61"	"65"	"41"	"45"	"411"	"42"	"37"	"32"	"72"	"570"	"46"
"9112"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"102"	"23"	"187"	"55"	"58"	"61"	"65"	"41"	"45"	"411"	"42"	"37"	"32"	"72"	"570"	"46"
"3066"	"12"	"15"	"40"	"27"	"31"	"59"	"78"	"44"	"39"	"39"	"50"	"55"	"101"	"61"	"127"	"83"	"87"	"217"	"88"	"86"	"98"	"105"	"129"	"147"
"3065"	"12"	"15"	"40"	"27"	"31"	"59"	"78"	"44"	"39"	"39"	"50"	"55"	"101"	"61"	"127"	"83"	"87"	"217"	"88"	"86"	"98"	"105"	"129"	"147"
"2316"	"12"	"21"	"18"	"9"	"6"	"5"	"71"	"68"	"73"	"5"	"5"	"100"	"106"	"4"	"76"	"93"	"23"	"24"	"24"	"23"	"24"	"124"	"347"	"362"
"2735"	"12"	"34"	"51"	"62"	"80"	"107"	"26"	"23"	"17"	"18"	"20"	"26"	"253"	"284"	"326"	"350"	"364"	"394"	"427"	"446"	"5"	"8"	"553"	"583"
"4194"	"12"	"15"	"10"	"5"	"5"	"94"	"115"	"122"	"27"	"72"	"116"	"65"	"110"	"123"	"31"	"157"	"171"	"176"	"181"	"195"	"207"	"221"	"237"	"258"
"10014"	"12"	"15"	"40"	"27"	"31"	"59"	"78"	"44"	"39"	"39"	"50"	"55"	"101"	"61"	"127"	"83"	"87"	"217"	"88"	"86"	"98"	"105"	"129"	"147"
"4140"	"12"	"13"	"13"	"7"	"22"	"24"	"6"	"27"	"132"	"55"	"22"	"28"	"25"	"24"	"47"	"59"	"131"	"61"	"61"	"54"	"209"	"225"	"240"	"330"
"2011"	"12"	"13"	"13"	"4"	"22"	"24"	"6"	"27"	"132"	"55"	"22"	"28"	"25"	"24"	"33"	"315"	"125"	"128"	"130"	"131"	"146"	"162"	"167"	"32"
"7415"	"12"	"26"	"15"	"17"	"14"	"56"	"89"	"12"	"5"	"67"	"142"	"153"	"2"	"14"	"180"	"250"	"259"	"274"	"291"	"97"	"173"	"347"	"383"	"220"
"7531"	"12"	"13"	"13"	"4"	"22"	"24"	"6"	"27"	"132"	"55"	"22"	"28"	"25"	"24"	"33"	"315"	"167"	"88"	"74"	"183"	"191"	"550"	"107"	"120"
"11224"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"19"	"27"	"35"	"39"	"38"	"52"	"47"	"19"	"27"	"23"	"29"
"5564"	"12"	"15"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"31"	"40"	"48"	"46"	"82"	"207"	"227"	"244"	"253"	"271"	"283"	"312"	"323"	"150"	"167"
"9669"	"12"	"24"	"24"	"37"	"90"	"17"	"25"	"22"	"15"	"17"	"17"	"24"	"20"	"19"	"27"	"35"	"39"	"49"	"18"	"18"	"510"	"7"	"23"	"29"
"2475"	"12"	"28"	"39"	"7"	"77"	"92"	"26"	"118"	"126"	"31"	"167"	"109"	"120"	"135"	"115"	"130"	"160"	"201"	"145"	"3"	"341"	"415"	"390"	"478"
"5562"	"12"	"14"	"23"	"29"	"28"	"32"	"41"	"37"	"32"	"63"	"106"	"121"	"131"	"151"	"60"	"77"	"124"	"85"	"79"	"74"	"249"	"94"	"101"	"113"
"3945"	"12"	"26"	"34"	"36"	"48"	"55"	"75"	"73"	"77"	"12"	"92"	"19"	"68"	"70"	"77"	"94"	"98"	"101"	"189"	"228"	"308"	"318"	"351"	"370"
"6502"	"12"	"24"	"31"	"32"	"42"	"72"	"86"	"89"	"85"	"94"	"105"	"119"	"264"	"293"	"344"	"367"	"54"	"412"	"445"	"465"	"181"	"194"	"209"	"233"
"7414"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"123"	"125"	"142"	"108"	"124"	"135"	"11"	"100"	"101"	"167"	"145"	"262"	"191"	"243"	"283"	"234"	"721"
"7326"	"12"	"24"	"31"	"32"	"42"	"72"	"86"	"89"	"85"	"94"	"105"	"119"	"130"	"55"	"59"	"66"	"69"	"163"	"167"	"182"	"190"	"202"	"218"	"238"
"7874"	"12"	"15"	"31"	"32"	"42"	"94"	"115"	"122"	"27"	"72"	"116"	"65"	"110"	"123"	"31"	"157"	"171"	"176"	"181"	"195"	"207"	"428"	"472"	"253"
"4088"	"12"	"15"	"31"	"32"	"23"	"94"	"78"	"92"	"27"	"135"	"116"	"65"	"110"	"60"	"262"	"287"	"295"	"315"	"336"	"346"	"382"	"395"	"442"	"457"
"3315"	"12"	"13"	"51"	"42"	"6"	"49"	"103"	"45"	"105"	"60"	"117"	"81"	"88"	"165"	"187"	"208"	"164"	"231"	"239"	"255"	"263"	"378"	"178"	"196"
"6045"	"12"	"15"	"24"	"37"	"31"	"66"	"35"	"61"	"23"	"52"	"130"	"80"	"86"	"94"	"106"	"122"	"130"	"134"	"135"	"138"	"497"	"65"	"68"	"315"
"5925"	"12"	"15"	"39"	"7"	"77"	"92"	"26"	"118"	"126"	"144"	"167"	"109"	"120"	"135"	"115"	"130"	"160"	"201"	"145"	"3"	"341"	"415"	"390"	"478"
"5933"	"12"	"15"	"10"	"5"	"18"	"12"	"78"	"6"	"38"	"191"	"214"	"231"	"264"	"293"	"344"	"367"	"54"	"412"	"445"	"465"	"181"	"194"	"209"	"233"
"2099"	"12"	"15"	"10"	"5"	"5"	"3"	"106"	"113"	"119"	"133"	"159"	"84"	"90"	"223"	"258"	"38"	"12"	"10"	"40"	"33"	"158"	"170"	"183"	"202"
"196"	"12"	"34"	"47"	"55"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"42"	"40"	"45"	"151"	"64"	"67"	"120"	"62"	"55"	"66"	"80"	"83"	"90"
"55334"	"12"	"13"	"13"	"18"	"16"	"88"	"11"	"110"	"18"	"19"	"24"	"179"	"265"	"6"	"266"	"295"	"16"	"139"	"16"	"15"	"16"	"24"	"19"	"26"
"7249"	"12"	"28"	"39"	"7"	"77"	"92"	"26"	"118"	"126"	"144"	"167"	"109"	"120"	"135"	"115"	"130"	"160"	"201"	"145"	"3"	"341"	"415"	"390"	"478"
"51465"	"12"	"24"	"31"	"32"	"42"	"72"	"86"	"89"	"85"	"94"	"105"	"119"	"130"	"55"	"59"	"66"	"69"	"163"	"167"	"182"	"190"	"202"	"218"	"238"
"7248"	"12"	"28"	"39"	"7"	"77"	"92"	"26"	"118"	"126"	"144"	"167"	"109"	"120"	"135"	"115"	"130"	"160"	"201"	"145"	"3"	"341"	"415"	"390"	"478"
"5885"	"12"	"15"	"10"	"5"	"31"	"66"	"143"	"112"	"167"	"22"	"71"	"82"	"89"	"33"	"53"	"67"	"70"	"320"	"169"	"262"	"283"	"297"	"327"	"106"
"2665"	"12"	"26"	"15"	"17"	"14"	"56"	"124"	"29"	"26"	"26"	"32"	"179"	"39"	"6"	"266"	"295"	"16"	"139"	"16"	"15"	"16"	"24"	"19"	"26"
"5595"	"12"	"15"	"39"	"7"	"77"	"92"	"48"	"81"	"124"	"141"	"164"	"178"	"201"	"230"	"255"	"109"	"99"	"36"	"391"	"353"	"388"	"402"	"451"	"464"
"5594"	"12"	"15"	"39"	"7"	"77"	"92"	"48"	"81"	"124"	"141"	"164"	"178"	"201"	"230"	"255"	"109"	"99"	"36"	"391"	"353"	"388"	"402"	"451"	"464"
"5730"	"12"	"35"	"3"	"22"	"56"	"68"	"120"	"80"	"84"	"93"	"103"	"118"	"263"	"132"	"166"	"182"	"360"	"207"	"422"	"473"	"509"	"544"	"883"	"303"
"5729"	"12"	"28"	"42"	"59"	"103"	"116"	"142"	"152"	"166"	"190"	"213"	"230"	"263"	"292"	"343"	"262"	"273"	"291"	"225"	"464"	"496"	"534"	"571"	"601"
"4904"	"12"	"24"	"7"	"56"	"27"	"30"	"44"	"53"	"2"	"4"	"4"	"4"	"80"	"89"	"5"	"14"	"13"	"78"	"341"	"365"	"316"	"328"	"371"	"155"
"5707"	"12"	"24"	"31"	"32"	"42"	"94"	"115"	"122"	"133"	"10"	"137"	"95"	"208"	"192"	"210"	"243"	"246"	"330"	"284"	"295"	"404"	"215"	"464"	"249"
"5694"	"12"	"24"	"31"	"32"	"42"	"94"	"115"	"122"	"133"	"115"	"139"	"152"	"269"	"23"	"25"	"4"	"139"	"92"	"416"	"434"	"246"	"258"	"81"	"563"
"673"	"12"	"28"	"39"	"7"	"77"	"92"	"26"	"118"	"126"	"144"	"167"	"109"	"120"	"135"	"115"	"130"	"160"	"201"	"145"	"3"	"341"	"415"	"390"	"478"
"7155"	"12"	"15"	"10"	"6"	"41"	"46"	"61"	"56"	"54"	"42"	"27"	"25"	"60"	"142"	"218"	"314"	"221"	"272"	"308"	"189"	"200"	"247"	"233"	"341"
"5328"	"12"	"26"	"15"	"17"	"14"	"98"	"67"	"132"	"142"	"74"	"80"	"139"	"154"	"152"	"129"	"149"	"156"	"159"	"160"	"177"	"186"	"198"	"213"	"319"
"3684"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"52"	"87"	"95"	"111"	"53"	"137"	"153"	"164"	"180"	"191"	"115"	"112"	"49"	"74"	"75"	"64"
"5329"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"9"	"48"	"128"	"128"	"38"	"18"	"279"	"312"	"325"	"344"	"151"	"339"	"53"	"426"	"470"	"488"
"3815"	"12"	"15"	"17"	"20"	"17"	"14"	"23"	"21"	"13"	"15"	"13"	"21"	"16"	"16"	"23"	"28"	"33"	"34"	"33"	"147"	"160"	"173"	"186"	"205"
"8795"	"12"	"21"	"51"	"50"	"81"	"95"	"77"	"41"	"52"	"87"	"95"	"111"	"53"	"137"	"153"	"164"	"180"	"191"	"115"	"112"	"49"	"74"	"75"	"64"
"6196"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"28"	"34"	"43"	"41"	"46"	"117"	"109"	"396"	"36"	"391"	"353"	"388"	"402"	"451"	"464"
"6195"	"12"	"15"	"10"	"5"	"5"	"100"	"38"	"33"	"29"	"28"	"34"	"43"	"41"	"46"	"205"	"109"	"37"	"36"	"391"	"353"	"388"	"402"	"451"	"464"
"23028"	"12"	"15"	"10"	"5"	"31"	"66"	"142"	"78"	"83"	"92"	"100"	"117"	"113"	"61"	"56"	"176"	"284"	"297"	"157"	"386"	"151"	"437"	"226"	"112"
"3553"	"12"	"15"	"10"	"7"	"5"	"92"	"26"	"118"	"126"	"144"	"167"	"109"	"120"	"135"	"152"	"284"	"160"	"425"	"145"	"3"	"376"	"388"	"437"	"209"
"7124"	"12"	"28"	"42"	"59"	"103"	"116"	"142"	"152"	"166"	"190"	"213"	"230"	"263"	"292"	"343"	"262"	"273"	"291"	"225"	"464"	"496"	"534"	"571"	"601"
"10278"	"12"	"26"	"51"	"9"	"77"	"15"	"24"	"23"	"17"	"16"	"16"	"53"	"94"	"104"	"61"	"78"	"82"	"86"	"148"	"75"	"89"	"95"	"102"	"213"
"355"	"12"	"28"	"51"	"7"	"7"	"118"	"145"	"96"	"8"	"170"	"15"	"147"	"167"	"186"	"216"	"235"	"251"	"260"	"85"	"290"	"321"	"334"	"373"	"384"
"6622"	"12"	"26"	"34"	"57"	"100"	"114"	"139"	"150"	"68"	"188"	"212"	"228"	"260"	"291"	"333"	"357"	"371"	"401"	"434"	"453"	"485"	"523"	"560"	"590"
"4836"	"12"	"17"	"19"	"21"	"38"	"39"	"54"	"136"	"150"	"172"	"196"	"212"	"75"	"172"	"86"	"272"	"56"	"198"	"321"	"217"	"337"	"375"	"93"	"174"
"5175"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"123"	"125"	"142"	"108"	"124"	"53"	"137"	"153"	"164"	"180"	"191"	"115"	"112"	"49"	"74"	"75"	"64"
"4915"	"12"	"30"	"27"	"39"	"86"	"48"	"62"	"137"	"147"	"173"	"173"	"158"	"177"	"198"	"281"	"251"	"264"	"422"	"260"	"476"	"508"	"549"	"539"	"406"
"983"	"12"	"15"	"13"	"4"	"11"	"4"	"9"	"6"	"20"	"191"	"214"	"231"	"264"	"293"	"344"	"42"	"189"	"412"	"172"	"21"	"181"	"31"	"12"	"18"
"8651"	"12"	"24"	"31"	"32"	"42"	"72"	"86"	"89"	"85"	"126"	"100"	"117"	"175"	"209"	"226"	"333"	"284"	"339"	"370"	"384"	"416"	"434"	"478"	"497"
"999"	"12"	"15"	"10"	"5"	"5"	"3"	"106"	"113"	"119"	"133"	"159"	"174"	"195"	"223"	"258"	"38"	"12"	"10"	"40"	"33"	"376"	"388"	"437"	"452"
"5788"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"166"	"190"	"213"	"230"	"263"	"292"	"343"	"262"	"273"	"291"	"225"	"242"	"258"	"278"	"304"	"326"
"567"	"12"	"26"	"15"	"50"	"81"	"95"	"117"	"85"	"127"	"154"	"180"	"192"	"223"	"243"	"47"	"132"	"137"	"142"	"462"	"155"	"165"	"176"	"510"	"211"
"9221"	"12"	"24"	"24"	"37"	"90"	"17"	"35"	"27"	"23"	"34"	"143"	"96"	"151"	"139"	"44"	"345"	"48"	"110"	"300"	"39"	"276"	"43"	"71"	"290"
"23476"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"23"	"187"	"157"	"176"	"196"	"229"	"249"	"141"	"187"	"55"	"404"	"331"	"234"	"533"	"561"
"2719"	"12"	"21"	"46"	"13"	"5"	"91"	"106"	"113"	"119"	"142"	"165"	"180"	"203"	"231"	"268"	"294"	"301"	"321"	"347"	"355"	"389"	"404"	"452"	"466"
"6046"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"82"	"187"	"108"	"136"	"63"	"43"	"345"	"24"	"187"	"55"	"404"	"331"	"234"	"441"	"250"
"3164"	"12"	"15"	"47"	"55"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"42"	"40"	"45"	"151"	"64"	"67"	"25"	"25"	"24"	"25"	"33"	"29"	"36"
"7170"	"12"	"17"	"18"	"9"	"6"	"5"	"71"	"45"	"125"	"81"	"54"	"64"	"67"	"69"	"76"	"93"	"23"	"24"	"24"	"23"	"24"	"124"	"131"	"151"
"2547"	"12"	"26"	"15"	"17"	"14"	"56"	"16"	"15"	"114"	"30"	"37"	"167"	"123"	"229"	"171"	"188"	"185"	"70"	"208"	"230"	"229"	"120"	"381"	"345"
"2260"	"12"	"15"	"10"	"5"	"5"	"3"	"39"	"33"	"29"	"28"	"34"	"43"	"41"	"46"	"48"	"60"	"18"	"137"	"140"	"17"	"157"	"45"	"22"	"28"
"5295"	"12"	"28"	"51"	"7"	"5"	"3"	"26"	"23"	"17"	"18"	"20"	"26"	"22"	"21"	"29"	"37"	"41"	"40"	"427"	"446"	"478"	"516"	"393"	"349"
"6772"	"12"	"28"	"51"	"7"	"7"	"118"	"145"	"96"	"8"	"170"	"15"	"147"	"167"	"186"	"216"	"235"	"251"	"260"	"85"	"290"	"321"	"334"	"373"	"384"
"6597"	"12"	"15"	"10"	"5"	"31"	"66"	"34"	"79"	"24"	"70"	"187"	"92"	"136"	"108"	"175"	"141"	"147"	"150"	"153"	"164"	"174"	"185"	"200"	"222"
"3486"	"12"	"21"	"46"	"13"	"76"	"91"	"58"	"123"	"125"	"142"	"165"	"180"	"203"	"231"	"268"	"294"	"301"	"321"	"347"	"355"	"389"	"404"	"452"	"466"
"9970"	"12"	"34"	"47"	"55"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"42"	"40"	"45"	"151"	"64"	"67"	"25"	"25"	"24"	"25"	"33"	"29"	"36"
"6667"	"12"	"15"	"10"	"5"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"42"	"40"	"45"	"151"	"64"	"67"	"25"	"23"	"206"	"97"	"33"	"29"	"36"
"4654"	"12"	"15"	"10"	"5"	"23"	"53"	"94"	"97"	"62"	"69"	"76"	"42"	"179"	"125"	"118"	"135"	"140"	"25"	"304"	"431"	"167"	"314"	"221"	"314"
"5914"	"12"	"15"	"10"	"5"	"23"	"80"	"94"	"97"	"28"	"27"	"33"	"38"	"26"	"29"	"92"	"104"	"112"	"50"	"49"	"104"	"192"	"167"	"140"	"73"
"8841"	"12"	"15"	"40"	"27"	"31"	"59"	"78"	"44"	"39"	"39"	"50"	"55"	"101"	"61"	"127"	"83"	"87"	"217"	"88"	"86"	"98"	"105"	"129"	"147"
